mutation probability,stability,morality,cycle length,generation count,seed
0.1,0.001,0.8176,0,1000,19561886
0.1,0.001,0.8278,0,1000,19561887
0.1,0.001,0.8204,0,1000,19561888
0.1,0.001,0.794,0,1000,19561889
0.1,0.001,0.8079,0,1000,19561890
0.1,0.001,0.7878,0,1000,19561891
0.1,0.001,0.7929,0,1000,19561892
0.1,0.001,0.798,0,1000,19561893
0.1,0.001,0.8039,0,1000,19561894
0.1,0.001,0.8139,0,1000,19561895
0.1,0.001,0.8118,0,1000,19561896
0.1,0.001,0.8013,0,1000,19561897
0.1,0.001,0.8259,0,1000,19561898
0.1,0.001,0.7984,0,1000,19561899
0.1,0.001,0.8164,0,1000,19561900
0.1,0.001,0.7918,0,1000,19561901
0.1,0.001,0.8007,0,1000,19561902
0.1,0.001,0.7943,0,1000,19561903
0.1,0.001,0.7864,0,1000,19561904
0.1,0.001,0.8072,0,1000,19561905
0.1,0.001,0.8333,0,1000,19561906
0.1,0.001,0.7977,0,1000,19561907
0.1,0.001,0.8152,0,1000,19561908
0.1,0.001,0.8164,0,1000,19561909
0.1,0.001,0.8132,0,1000,19561910
0.1,0.001,0.8174,0,1000,19561911
0.1,0.001,0.8025,0,1000,19561912
0.1,0.001,0.8168,0,1000,19561913
0.1,0.001,0.8069,0,1000,19561914
0.1,0.001,0.8206,0,1000,19561915
0.1,0.001,0.8108,0,1000,19561916
0.1,0.001,0.8129,0,1000,19561917
0.1,0.001,0.8279,0,1000,19561918
0.1,0.001,0.8252,0,1000,19561919
0.1,0.001,0.8126,0,1000,19561920
0.1,0.001,0.8149,0,1000,19561921
0.1,0.001,0.7944,0,1000,19561922
0.1,0.001,0.8052,0,1000,19561923
0.1,0.001,0.7909,0,1000,19561924
0.1,0.001,0.8195,0,1000,19561925
0.1,0.001,0.7893,0,1000,19561926
0.1,0.001,0.7878,0,1000,19561927
0.1,0.001,0.7947,0,1000,19561928
0.1,0.001,0.8005,0,1000,19561929
0.1,0.001,0.8118,0,1000,19561930
