mutation distance,stability,morality,cycle length,generation count,seed
2,0.001,0.6297,0,1000,19561916
2,0.001,0.6292,0,1000,19561917
2,0.001,0.623,0,1000,19561918
2,0.001,0.6272,0,1000,19561919
2,0.001,0.6247,0,1000,19561920
2,0.001,0.6322,0,1000,19561921
2,0.001,0.6255,0,1000,19561922
2,0.001,0.6222,0,1000,19561923
2,0.001,0.6355,0,1000,19561924
2,0.001,0.6303,0,1000,19561925
2,0.001,0.6183,0,1000,19561926
2,0.001,0.6219,0,1000,19561927
2,0.001,0.6344,0,1000,19561928
2,0.001,0.6163,0,1000,19561929
2,0.001,0.6359,0,1000,19561930
