mutation probability,stability,morality,cycle length,generation count,seed
0.001,0.001,0.9694,0,1000,19561896
0.001,0.001,0.9918,0,1000,19561897
0.001,0.001,0.9338,0,1000,19561898
0.001,0.001,0.9561,0,1000,19561899
0.001,0.001,0.9684,0,1000,19561900
0.001,0.001,0.9653,0,1000,19561901
0.001,0.001,0.9644,0,1000,19561902
0.001,0.001,0.9796,0,1000,19561903
0.001,0.001,0.9973,0,1000,19561904
0.001,0.001,0.9186,0,1000,19561905
0.001,0.001,0.9899,0,1000,19561906
0.001,0.001,0.9735,0,1000,19561907
0.001,0.001,0.9431,0,1000,19561908
0.001,0.001,0.9877,0,1000,19561909
0.001,0.001,0.9226,0,1000,19561910
0.001,0.001,0.9974,0,1000,19561911
0.001,0.001,0.9853,0,1000,19561912
0.001,0.001,0.9654,0,1000,19561913
0.001,0.001,0.9541,0,1000,19561914
0.001,0.001,0.9825,0,1000,19561915
0.001,0.001,0.9751,0,1000,19561916
0.001,0.001,0.9407,0,1000,19561917
0.001,0.001,0.9659,0,1000,19561918
0.001,0.001,0.9651,0,1000,19561919
0.001,0.001,0.9795,0,1000,19561920
0.001,0.001,0.9744,0,1000,19561921
0.001,0.001,0.9884,0,1000,19561922
0.001,0.001,0.963,0,1000,19561923
0.001,0.001,0.9662,0,1000,19561924
0.001,0.001,0.9515,0,1000,19561925
0.001,0.001,0.9784,0,1000,19561926
0.001,0.001,0.9642,0,1000,19561927
0.001,0.001,0.9689,0,1000,19561928
0.001,0.001,0.9814,0,1000,19561929
0.001,0.001,0.9355,0,1000,19561930
0.01,0.001,0.9679,0,1000,19561831
0.01,0.001,0.9534,0,1000,19561832
0.01,0.001,0.9729,0,1000,19561833
0.01,0.001,0.9508,0,1000,19561834
0.01,0.001,0.9462,0,1000,19561835
0.01,0.001,0.9673,0,1000,19561836
0.01,0.001,0.971,0,1000,19561837
0.01,0.001,0.9753,0,1000,19561838
0.01,0.001,0.9429,0,1000,19561839
0.01,0.001,0.9822,0,1000,19561840
0.01,0.001,0.9759,0,1000,19561841
0.01,0.001,0.9492,0,1000,19561842
0.01,0.001,0.958,0,1000,19561843
0.01,0.001,0.9757,0,1000,19561844
0.01,0.001,0.951,0,1000,19561845
0.01,0.001,0.9746,0,1000,19561846
0.01,0.001,0.9621,0,1000,19561847
0.01,0.001,0.974,0,1000,19561848
0.01,0.001,0.9632,0,1000,19561849
0.01,0.001,0.9727,0,1000,19561850
0.01,0.001,0.9677,0,1000,19561851
0.01,0.001,0.9746,0,1000,19561852
0.01,0.001,0.9535,0,1000,19561853
0.01,0.001,0.9692,0,1000,19561854
0.01,0.001,0.9632,0,1000,19561855
0.01,0.001,0.9788,0,1000,19561856
0.01,0.001,0.938,0,1000,19561857
0.01,0.001,0.966,0,1000,19561858
0.01,0.001,0.9594,0,1000,19561859
0.01,0.001,0.9521,0,1000,19561860
0.01,0.001,0.9812,0,1000,19561861
0.01,0.001,0.967,0,1000,19561862
0.01,0.001,0.9561,0,1000,19561863
0.01,0.001,0.9612,0,1000,19561864
0.01,0.001,0.9697,0,1000,19561865
0.01,0.001,0.9619,0,1000,19561866
0.01,0.001,0.9772,0,1000,19561867
0.01,0.001,0.9772,0,1000,19561868
0.01,0.001,0.9679,0,1000,19561869
0.01,0.001,0.9484,0,1000,19561870
0.01,0.001,0.9516,0,1000,19561871
0.01,0.001,0.9531,0,1000,19561872
0.01,0.001,0.9712,0,1000,19561873
0.01,0.001,0.9691,0,1000,19561874
0.01,0.001,0.9619,0,1000,19561875
0.01,0.001,0.9449,0,1000,19561876
0.01,0.001,0.9708,0,1000,19561877
0.01,0.001,0.9477,0,1000,19561878
0.01,0.001,0.9568,0,1000,19561879
0.01,0.001,0.9673,0,1000,19561880
0.01,0.001,0.9758,0,1000,19561881
0.01,0.001,0.9801,0,1000,19561882
0.01,0.001,0.9562,0,1000,19561883
0.01,0.001,0.9511,0,1000,19561884
0.01,0.001,0.9668,0,1000,19561885
0.01,0.001,0.9705,0,1000,19561886
0.01,0.001,0.9653,0,1000,19561887
0.01,0.001,0.9733,0,1000,19561888
0.01,0.001,0.9828,0,1000,19561889
0.01,0.001,0.9621,0,1000,19561890
0.01,0.001,0.9831,0,1000,19561891
0.01,0.001,0.9534,0,1000,19561892
0.01,0.001,0.9728,0,1000,19561893
0.01,0.001,0.9769,0,1000,19561894
0.01,0.001,0.9738,0,1000,19561895
0.01,0.001,0.9666,0,1000,19561896
0.01,0.001,0.9725,0,1000,19561897
0.01,0.001,0.9567,0,1000,19561898
0.01,0.001,0.9715,0,1000,19561899
0.01,0.001,0.9684,0,1000,19561900
0.01,0.001,0.9706,0,1000,19561901
0.01,0.001,0.9646,0,1000,19561902
0.01,0.001,0.9773,0,1000,19561903
0.01,0.001,0.9874,0,1000,19561904
0.01,0.001,0.9432,0,1000,19561905
0.01,0.001,0.9718,0,1000,19561906
0.01,0.001,0.9599,0,1000,19561907
0.01,0.001,0.9739,0,1000,19561908
0.01,0.001,0.9757,0,1000,19561909
0.01,0.001,0.9606,0,1000,19561910
0.01,0.001,0.9797,0,1000,19561911
0.01,0.001,0.9431,0,1000,19561912
0.01,0.001,0.9654,0,1000,19561913
0.01,0.001,0.955,0,1000,19561914
0.01,0.001,0.9828,0,1000,19561915
0.01,0.001,0.9674,0,1000,19561916
0.01,0.001,0.9684,0,1000,19561917
0.01,0.001,0.9679,0,1000,19561918
0.01,0.001,0.9793,0,1000,19561919
0.01,0.001,0.974,0,1000,19561920
0.01,0.001,0.9738,0,1000,19561921
0.01,0.001,0.9806,0,1000,19561922
0.01,0.001,0.9521,0,1000,19561923
0.01,0.001,0.963,0,1000,19561924
0.01,0.001,0.9797,0,1000,19561925
0.01,0.001,0.9706,0,1000,19561926
0.01,0.001,0.9679,0,1000,19561927
0.01,0.001,0.9638,0,1000,19561928
0.01,0.001,0.966,0,1000,19561929
0.01,0.001,0.9642,0,1000,19561930
0.1,0.001,0.8615,0,1000,19561831
0.1,0.001,0.8449,0,1000,19561832
0.1,0.001,0.8515,0,1000,19561833
0.1,0.001,0.8393,0,1000,19561834
0.1,0.001,0.8271,0,1000,19561835
0.1,0.001,0.859,0,1000,19561836
0.1,0.001,0.8542,0,1000,19561837
0.1,0.001,0.8699,0,1000,19561838
0.1,0.001,0.8447,0,1000,19561839
0.1,0.001,0.8748,0,1000,19561840
0.1,0.001,0.869,0,1000,19561841
0.1,0.001,0.8148,0,1000,19561842
0.1,0.001,0.8487,0,1000,19561843
0.1,0.001,0.8621,0,1000,19561844
0.1,0.001,0.8478,0,1000,19561845
0.1,0.001,0.8595,0,1000,19561846
0.1,0.001,0.8581,0,1000,19561847
0.1,0.001,0.8562,0,1000,19561848
0.1,0.001,0.8444,0,1000,19561849
0.1,0.001,0.8525,0,1000,19561850
0.1,0.001,0.8586,0,1000,19561851
0.1,0.001,0.8652,0,1000,19561852
0.1,0.001,0.8392,0,1000,19561853
0.1,0.001,0.8607,0,1000,19561854
0.1,0.001,0.8512,0,1000,19561855
0.1,0.001,0.875,0,1000,19561856
0.1,0.001,0.8345,0,1000,19561857
0.1,0.001,0.8487,0,1000,19561858
0.1,0.001,0.8512,0,1000,19561859
0.1,0.001,0.8475,0,1000,19561860
0.1,0.001,0.8672,0,1000,19561861
0.1,0.001,0.8615,0,1000,19561862
0.1,0.001,0.8419,0,1000,19561863
0.1,0.001,0.8537,0,1000,19561864
0.1,0.001,0.8467,0,1000,19561865
0.1,0.001,0.8515,0,1000,19561866
0.1,0.001,0.8526,0,1000,19561867
0.1,0.001,0.8725,0,1000,19561868
0.1,0.001,0.8577,0,1000,19561869
0.1,0.001,0.8306,0,1000,19561870
0.1,0.001,0.8455,0,1000,19561871
0.1,0.001,0.8514,0,1000,19561872
0.1,0.001,0.8677,0,1000,19561873
0.1,0.001,0.8643,0,1000,19561874
0.1,0.001,0.8573,0,1000,19561875
0.1,0.001,0.8381,0,1000,19561876
0.1,0.001,0.8636,0,1000,19561877
0.1,0.001,0.8413,0,1000,19561878
0.1,0.001,0.8453,0,1000,19561879
0.1,0.001,0.8469,0,1000,19561880
0.1,0.001,0.8654,0,1000,19561881
0.1,0.001,0.8663,0,1000,19561882
0.1,0.001,0.8492,0,1000,19561883
0.1,0.001,0.8482,0,1000,19561884
0.1,0.001,0.8569,0,1000,19561885
0.1,0.001,0.858,0,1000,19561886
0.1,0.001,0.851,0,1000,19561887
0.1,0.001,0.8505,0,1000,19561888
0.1,0.001,0.8732,0,1000,19561889
0.1,0.001,0.8592,0,1000,19561890
0.1,0.001,0.8673,0,1000,19561891
0.1,0.001,0.8474,0,1000,19561892
0.1,0.001,0.8663,0,1000,19561893
0.1,0.001,0.855,0,1000,19561894
0.1,0.001,0.8548,0,1000,19561895
0.1,0.001,0.8469,0,1000,19561896
0.1,0.001,0.866,0,1000,19561897
0.1,0.001,0.8582,0,1000,19561898
0.1,0.001,0.867,0,1000,19561899
0.1,0.001,0.8563,0,1000,19561900
0.1,0.001,0.8596,0,1000,19561901
0.1,0.001,0.8457,0,1000,19561902
0.1,0.001,0.8647,0,1000,19561903
0.1,0.001,0.877,0,1000,19561904
0.1,0.001,0.8463,0,1000,19561905
0.1,0.001,0.8645,0,1000,19561906
0.1,0.001,0.8538,0,1000,19561907
0.1,0.001,0.8543,0,1000,19561908
0.1,0.001,0.8513,0,1000,19561909
0.1,0.001,0.8395,0,1000,19561910
0.1,0.001,0.8636,0,1000,19561911
0.1,0.001,0.8513,0,1000,19561912
0.1,0.001,0.8418,0,1000,19561913
0.1,0.001,0.8481,0,1000,19561914
0.1,0.001,0.8693,0,1000,19561915
0.1,0.001,0.8573,0,1000,19561916
0.1,0.001,0.8586,0,1000,19561917
0.1,0.001,0.845,0,1000,19561918
0.1,0.001,0.862,0,1000,19561919
0.1,0.001,0.8528,0,1000,19561920
0.1,0.001,0.8679,0,1000,19561921
0.1,0.001,0.8662,0,1000,19561922
0.1,0.001,0.8441,0,1000,19561923
0.1,0.001,0.8568,0,1000,19561924
0.1,0.001,0.87,0,1000,19561925
0.1,0.001,0.8495,0,1000,19561926
0.1,0.001,0.8541,0,1000,19561927
0.1,0.001,0.8458,0,1000,19561928
0.1,0.001,0.8516,0,1000,19561929
0.1,0.001,0.8543,0,1000,19561930
