mutation probability,stability,morality,cycle length,generation count,seed
0.1,0.001,0.8702,0,1000,19561855
0.1,0.001,0.8713,0,1000,19561856
0.1,0.001,0.8701,0,1000,19561857
0.1,0.001,0.8716,0,1000,19561858
0.1,0.001,0.8616,0,1000,19561859
0.1,0.001,0.8647,0,1000,19561860
0.1,0.001,0.8674,0,1000,19561861
0.1,0.001,0.8698,0,1000,19561862
0.1,0.001,0.8676,0,1000,19561863
0.1,0.001,0.8693,0,1000,19561864
0.1,0.001,0.8703,0,1000,19561865
0.1,0.001,0.8664,0,1000,19561866
0.1,0.001,0.8706,0,1000,19561867
0.1,0.001,0.8647,0,1000,19561868
0.1,0.001,0.8717,0,1000,19561869
0.1,0.001,0.8586,0,1000,19561870
0.1,0.001,0.8651,0,1000,19561871
0.1,0.001,0.8703,0,1000,19561872
0.1,0.001,0.8669,0,1000,19561873
0.1,0.001,0.8682,0,1000,19561874
0.1,0.001,0.8687,0,1000,19561875
0.1,0.001,0.8663,0,1000,19561876
0.1,0.001,0.8674,0,1000,19561877
0.1,0.001,0.8677,0,1000,19561878
0.1,0.001,0.8647,0,1000,19561879
0.1,0.001,0.8707,0,1000,19561880
0.1,0.001,0.8683,0,1000,19561881
0.1,0.001,0.8657,0,1000,19561882
0.1,0.001,0.8671,0,1000,19561883
0.1,0.001,0.871,0,1000,19561884
0.1,0.001,0.8624,0,1000,19561885
0.1,0.001,0.8701,0,1000,19561886
0.1,0.001,0.8711,0,1000,19561887
0.1,0.001,0.8656,0,1000,19561888
0.1,0.001,0.8697,0,1000,19561889
0.1,0.001,0.8659,0,1000,19561890
0.1,0.001,0.8682,0,1000,19561891
0.1,0.001,0.8602,0,1000,19561892
0.1,0.001,0.8691,0,1000,19561893
0.1,0.001,0.8673,0,1000,19561894
0.1,0.001,0.8688,0,1000,19561895
0.1,0.001,0.8667,0,1000,19561896
0.1,0.001,0.869,0,1000,19561897
0.1,0.001,0.8708,0,1000,19561898
0.1,0.001,0.8686,0,1000,19561899
0.1,0.001,0.8567,0,1000,19561900
0.1,0.001,0.8696,0,1000,19561901
0.1,0.001,0.8723,0,1000,19561902
0.1,0.001,0.8633,0,1000,19561903
0.1,0.001,0.865,0,1000,19561904
0.1,0.001,0.8684,0,1000,19561905
0.1,0.001,0.8645,0,1000,19561906
0.1,0.001,0.8686,0,1000,19561907
0.1,0.001,0.8726,0,1000,19561908
0.1,0.001,0.8661,0,1000,19561909
0.1,0.001,0.8626,0,1000,19561910
0.1,0.001,0.8689,0,1000,19561911
