mutation distance,stability,morality,cycle length,generation count,seed
2,0.001,0.1648,0,1000,19561920
2,0.001,0.1605,0,1000,19561921
2,0.001,0.1613,0,1000,19561922
2,0.001,0.1656,0,1000,19561923
2,0.001,0.1676,0,1000,19561924
2,0.001,0.1659,0,1000,19561925
2,0.001,0.1638,0,1000,19561926
2,0.001,0.1636,0,1000,19561927
2,0.001,0.168,0,1000,19561928
2,0.001,0.1627,0,1000,19561929
2,0.001,0.1657,0,1000,19561930
