population size,stability,morality,cycle length,generation count,seed
1000,1.0,0.1201,1,8,19561904
1000,1.0,0.1475,1,8,19561905
1000,1.0,0.0918,1,8,19561906
1000,1.0,0.042,1,9,19561907
1000,1.0,0.0186,1,7,19561908
1000,1.0,0.0713,1,9,19561909
1000,1.0,0.1455,1,11,19561910
1000,1.0,0.0176,1,9,19561911
1000,1.0,0.1104,1,10,19561912
1000,1.0,0.1064,1,10,19561913
1000,1.0,0.041,1,9,19561914
1000,1.0,0.0938,1,8,19561915
1000,1.0,0.0488,1,9,19561916
1000,1.0,0.0,1,9,19561917
1000,1.0,0.0771,1,9,19561918
1000,1.0,0.1123,1,10,19561919
1000,1.0,0.0781,1,8,19561920
1000,1.0,0.0,1,6,19561921
1000,1.0,0.0723,1,9,19561922
1000,1.0,0.1162,1,7,19561923
1000,1.0,0.0439,1,9,19561924
1000,1.0,0.082,1,12,19561925
1000,1.0,0.0449,1,7,19561926
1000,1.0,0.0,1,8,19561927
1000,1.0,0.0264,1,6,19561928
1000,1.0,0.0,1,7,19561929
1000,1.0,0.0225,1,6,19561930
10000,1.0,0.0406,1,13,19561831
10000,1.0,0.0572,1,10,19561832
10000,1.0,0.0438,1,9,19561833
10000,1.0,0.0306,1,13,19561834
10000,1.0,0.0679,1,13,19561835
10000,1.0,0.0784,1,10,19561836
10000,1.0,0.0596,1,14,19561837
10000,1.0,0.0396,1,10,19561838
10000,1.0,0.0302,1,9,19561839
10000,1.0,0.0887,1,12,19561840
10000,1.0,0.0891,1,11,19561841
10000,1.0,0.0225,1,11,19561842
10000,1.0,0.0532,1,10,19561843
10000,1.0,0.0577,1,9,19561844
10000,1.0,0.0172,1,9,19561845
10000,1.0,0.0353,1,9,19561846
10000,1.0,0.0417,1,10,19561847
10000,1.0,0.0318,1,10,19561848
10000,1.0,0.0888,1,12,19561849
10000,1.0,0.0311,1,9,19561850
10000,1.0,0.0457,1,10,19561851
10000,1.0,0.0225,1,9,19561852
10000,1.0,0.0228,1,9,19561853
10000,1.0,0.0408,1,10,19561854
10000,1.0,0.0571,1,9,19561855
10000,1.0,0.066,1,12,19561856
10000,1.0,0.0506,1,9,19561857
10000,1.0,0.0134,1,9,19561858
10000,1.0,0.0234,1,10,19561859
10000,1.0,0.022,1,10,19561860
10000,1.0,0.0293,1,10,19561861
10000,1.0,0.0343,1,13,19561862
10000,1.0,0.0454,1,9,19561863
10000,1.0,0.0431,1,11,19561864
10000,1.0,0.0723,1,12,19561865
10000,1.0,0.0305,1,9,19561866
10000,1.0,0.0278,1,8,19561867
10000,1.0,0.0742,1,12,19561868
10000,1.0,0.0088,1,8,19561869
10000,1.0,0.1655,1,12,19561870
10000,1.0,0.1136,1,12,19561871
10000,1.0,0.0507,1,11,19561872
10000,1.0,0.054,1,11,19561873
10000,1.0,0.0655,1,11,19561874
10000,1.0,0.0039,1,9,19561875
10000,1.0,0.0599,1,10,19561876
10000,1.0,0.0445,1,9,19561877
10000,1.0,0.047,1,11,19561878
10000,1.0,0.0247,1,10,19561879
10000,1.0,0.0689,1,11,19561880
10000,1.0,0.0699,1,12,19561881
10000,1.0,0.0471,1,9,19561882
10000,1.0,0.0247,1,10,19561883
10000,1.0,0.035,1,11,19561884
10000,1.0,0.0414,1,11,19561885
10000,1.0,0.0367,1,11,19561886
10000,1.0,0.0275,1,9,19561887
10000,1.0,0.0364,1,9,19561888
10000,1.0,0.0788,1,11,19561889
10000,1.0,0.0409,1,9,19561890
10000,1.0,0.0491,1,11,19561891
10000,1.0,0.0729,1,12,19561892
10000,1.0,0.0051,1,9,19561893
10000,1.0,0.0226,1,10,19561894
10000,1.0,0.0794,1,9,19561895
10000,1.0,0.0625,1,12,19561896
10000,1.0,0.0774,1,10,19561897
10000,1.0,0.0267,1,9,19561898
10000,1.0,0.042,1,9,19561899
10000,1.0,0.1868,1,13,19561900
10000,1.0,0.0158,1,10,19561901
10000,1.0,0.0448,1,11,19561902
10000,1.0,0.0811,1,12,19561903
10000,1.0,0.0796,1,11,19561904
10000,1.0,0.0378,1,10,19561905
10000,1.0,0.0697,1,11,19561906
10000,1.0,0.0211,1,10,19561907
10000,1.0,0.0164,1,8,19561908
10000,1.0,0.0724,1,10,19561909
10000,1.0,0.0713,1,12,19561910
10000,1.0,0.0524,1,12,19561911
10000,1.0,0.0786,1,12,19561912
10000,1.0,0.1049,1,12,19561913
10000,1.0,0.0381,1,9,19561914
10000,1.0,0.0269,1,10,19561915
10000,1.0,0.0625,1,13,19561916
10000,1.0,0.0497,1,11,19561917
10000,1.0,0.0547,1,10,19561918
10000,1.0,0.0886,1,11,19561919
10000,1.0,0.0665,1,12,19561920
10000,1.0,0.0104,1,7,19561921
10000,1.0,0.1069,1,14,19561922
10000,1.0,0.0469,1,9,19561923
10000,1.0,0.0342,1,10,19561924
10000,1.0,0.0972,1,14,19561925
10000,1.0,0.0035,1,9,19561926
10000,1.0,0.0154,1,10,19561927
10000,1.0,0.0201,1,9,19561928
10000,1.0,0.0166,1,10,19561929
10000,1.0,0.0344,1,11,19561930
