mutation probability,stability,morality,cycle length,generation count,seed
0.0,1.0,1.0,1,16,19561916
0.0,1.0,1.0,1,17,19561917
0.0,1.0,1.0,1,25,19561918
0.0,1.0,1.0,1,24,19561919
0.0,1.0,1.0,1,20,19561920
0.0,1.0,1.0,1,18,19561921
0.0,1.0,1.0,1,22,19561922
0.0,1.0,1.0,1,18,19561923
0.0,1.0,1.0,1,19,19561924
0.0,1.0,1.0,1,16,19561925
0.0,1.0,1.0,1,23,19561926
0.0,1.0,1.0,1,13,19561927
0.0,1.0,1.0,1,21,19561928
0.0,1.0,1.0,1,13,19561929
0.0,1.0,1.0,1,12,19561930
0.001,0.001,0.9933,0,1000,19561831
0.001,0.001,0.9965,0,1000,19561832
0.001,0.001,0.9973,0,1000,19561833
0.001,0.001,0.9957,0,1000,19561834
0.001,0.001,0.9962,0,1000,19561835
0.001,0.001,0.9962,0,1000,19561836
0.001,0.001,0.9968,0,1000,19561837
0.001,0.001,0.9901,0,1000,19561838
0.001,0.001,0.9977,0,1000,19561839
0.001,0.001,0.9975,0,1000,19561840
0.001,0.001,0.9959,0,1000,19561841
0.001,0.001,0.9963,0,1000,19561842
0.001,0.001,0.9965,0,1000,19561843
0.001,0.001,0.9966,0,1000,19561844
0.001,0.001,0.9963,0,1000,19561845
0.001,0.001,0.9943,0,1000,19561846
0.001,0.001,0.9966,0,1000,19561847
0.001,0.001,0.9968,0,1000,19561848
0.001,0.001,0.9957,0,1000,19561849
0.001,0.001,0.9967,0,1000,19561850
0.001,0.001,0.9939,0,1000,19561851
0.001,0.001,0.9958,0,1000,19561852
0.001,0.001,0.9969,0,1000,19561853
0.001,0.001,0.9953,0,1000,19561854
0.001,0.001,0.9937,0,1000,19561855
0.001,0.001,0.9966,0,1000,19561856
0.001,0.001,0.9953,0,1000,19561857
0.001,0.001,0.9961,0,1000,19561858
0.001,0.001,0.9967,0,1000,19561859
0.001,0.001,0.9972,0,1000,19561860
0.001,0.001,0.9982,0,1000,19561861
0.001,0.001,0.9961,0,1000,19561862
0.001,0.001,0.996,0,1000,19561863
0.001,0.001,0.9961,0,1000,19561864
0.001,0.001,0.9927,0,1000,19561865
0.001,0.001,0.9966,0,1000,19561866
0.001,0.001,0.9971,0,1000,19561867
0.001,0.001,0.9968,0,1000,19561868
0.001,0.001,0.9966,0,1000,19561869
0.001,0.001,0.9971,0,1000,19561870
0.001,0.001,0.9965,0,1000,19561871
0.001,0.001,0.9965,0,1000,19561872
0.001,0.001,0.997,0,1000,19561873
0.001,0.001,0.9958,0,1000,19561874
0.001,0.001,0.9964,0,1000,19561875
0.001,0.001,0.9964,0,1000,19561876
0.001,0.001,0.9962,0,1000,19561877
0.001,0.001,0.9954,0,1000,19561878
0.001,0.001,0.997,0,1000,19561879
0.001,0.001,0.9944,0,1000,19561880
0.001,0.001,0.9953,0,1000,19561881
0.001,0.001,0.9971,0,1000,19561882
0.001,0.001,0.9961,0,1000,19561883
0.001,0.001,0.995,0,1000,19561884
0.001,0.001,0.9977,0,1000,19561885
0.001,0.001,0.9951,0,1000,19561886
0.001,0.001,0.9931,0,1000,19561887
0.001,0.001,0.9983,0,1000,19561888
0.001,0.001,0.9959,0,1000,19561889
0.001,0.001,0.9968,0,1000,19561890
0.001,0.001,0.9965,0,1000,19561891
0.001,0.001,0.9973,0,1000,19561892
0.001,0.001,0.9937,0,1000,19561893
0.001,0.001,0.9955,0,1000,19561894
0.001,0.001,0.995,0,1000,19561895
0.001,0.001,0.9953,0,1000,19561896
0.001,0.001,0.9956,0,1000,19561897
0.001,0.001,0.9966,0,1000,19561898
0.001,0.001,0.9964,0,1000,19561899
0.001,0.001,0.9973,0,1000,19561900
0.001,0.001,0.9954,0,1000,19561901
0.001,0.001,0.9889,0,1000,19561902
0.001,0.001,0.9961,0,1000,19561903
0.001,0.001,0.9972,0,1000,19561904
0.001,0.001,0.9964,0,1000,19561905
0.001,0.001,0.9952,0,1000,19561906
0.001,0.001,0.997,0,1000,19561907
0.001,0.001,0.9957,0,1000,19561908
0.001,0.001,0.9966,0,1000,19561909
0.001,0.001,0.9963,0,1000,19561910
0.001,0.001,0.9962,0,1000,19561911
0.001,0.001,0.9958,0,1000,19561912
0.001,0.001,0.9949,0,1000,19561913
0.001,0.001,0.9943,0,1000,19561914
0.001,0.001,0.9973,0,1000,19561915
0.001,0.001,0.9973,0,1000,19561916
0.001,0.001,0.9967,0,1000,19561917
0.001,0.001,0.9964,0,1000,19561918
0.001,0.001,0.995,0,1000,19561919
0.001,0.001,0.9957,0,1000,19561920
0.001,0.001,0.997,0,1000,19561921
0.001,0.001,0.9954,0,1000,19561922
0.001,0.001,0.9967,0,1000,19561923
0.001,0.001,0.9956,0,1000,19561924
0.001,0.001,0.9971,0,1000,19561925
0.001,0.001,0.997,0,1000,19561926
0.001,0.001,0.997,0,1000,19561927
0.001,0.001,0.9953,0,1000,19561928
0.001,0.001,0.997,0,1000,19561929
0.001,0.001,0.9974,0,1000,19561930
0.01,0.001,0.9856,0,1000,19561831
0.01,0.001,0.9873,0,1000,19561832
0.01,0.001,0.988,0,1000,19561833
0.01,0.001,0.9868,0,1000,19561834
0.01,0.001,0.9873,0,1000,19561835
0.01,0.001,0.987,0,1000,19561836
