initial moral mean,stability,morality,cycle length,generation count,seed
0.5,1.0,1.0,1,14,19561882
0.5,1.0,1.0,1,18,19561883
0.5,1.0,1.0,1,25,19561884
0.5,1.0,1.0,1,10,19561885
0.5,1.0,1.0,1,30,19561886
0.5,1.0,1.0,1,35,19561887
0.5,1.0,1.0,1,7,19561888
0.5,1.0,1.0,1,18,19561889
0.5,1.0,1.0,1,16,19561890
0.5,1.0,1.0,1,14,19561891
0.5,1.0,1.0,1,13,19561892
0.5,1.0,1.0,1,32,19561893
0.5,1.0,1.0,1,24,19561894
0.5,1.0,1.0,1,23,19561895
0.5,1.0,1.0,1,27,19561896
0.5,1.0,1.0,1,24,19561897
0.5,1.0,1.0,1,17,19561898
0.5,1.0,1.0,1,16,19561899
0.5,1.0,1.0,1,14,19561900
0.5,1.0,1.0,1,19,19561901
0.5,1.0,1.0,1,43,19561902
0.5,1.0,1.0,1,19,19561903
0.5,1.0,1.0,1,13,19561904
0.5,1.0,1.0,1,17,19561905
0.5,1.0,1.0,1,21,19561906
0.5,1.0,1.0,1,17,19561907
0.5,1.0,1.0,1,26,19561908
0.5,1.0,1.0,1,17,19561909
0.5,1.0,1.0,1,16,19561910
0.5,1.0,1.0,1,16,19561911
0.5,1.0,1.0,1,21,19561912
0.5,1.0,1.0,1,29,19561913
0.5,1.0,1.0,1,31,19561914
0.5,1.0,1.0,1,13,19561915
0.5,1.0,1.0,1,16,19561916
0.5,1.0,1.0,1,17,19561917
0.5,1.0,1.0,1,25,19561918
0.5,1.0,1.0,1,24,19561919
0.5,1.0,1.0,1,20,19561920
0.5,1.0,1.0,1,18,19561921
0.5,1.0,1.0,1,22,19561922
0.5,1.0,1.0,1,18,19561923
0.5,1.0,1.0,1,19,19561924
0.5,1.0,1.0,1,16,19561925
0.5,1.0,1.0,1,23,19561926
0.5,1.0,1.0,1,13,19561927
0.5,1.0,1.0,1,21,19561928
0.5,1.0,1.0,1,13,19561929
0.5,1.0,1.0,1,12,19561930
0.75,1.0,1.0,1,18,19561831
0.75,1.0,1.0,1,11,19561832
0.75,1.0,1.0,1,13,19561833
0.75,1.0,1.0,1,13,19561834
0.75,1.0,1.0,1,11,19561835
0.75,1.0,1.0,1,13,19561836
0.75,1.0,1.0,1,12,19561837
0.75,1.0,1.0,1,15,19561838
0.75,1.0,1.0,1,10,19561839
0.75,1.0,1.0,1,8,19561840
0.75,1.0,1.0,1,13,19561841
0.75,1.0,1.0,1,11,19561842
0.75,1.0,1.0,1,9,19561843
0.75,1.0,1.0,1,12,19561844
0.75,1.0,1.0,1,13,19561845
0.75,1.0,1.0,1,16,19561846
0.75,1.0,1.0,1,12,19561847
0.75,1.0,1.0,1,11,19561848
0.75,1.0,1.0,1,15,19561849
0.75,1.0,1.0,1,9,19561850
0.75,1.0,1.0,1,14,19561851
0.75,1.0,1.0,1,11,19561852
0.75,1.0,1.0,1,13,19561853
0.75,1.0,1.0,1,19,19561854
0.75,1.0,1.0,1,15,19561855
0.75,1.0,1.0,1,16,19561856
0.75,1.0,1.0,1,12,19561857
0.75,1.0,1.0,1,14,19561858
0.75,1.0,1.0,1,12,19561859
0.75,1.0,1.0,1,10,19561860
0.75,1.0,1.0,1,7,19561861
0.75,1.0,1.0,1,13,19561862
0.75,1.0,1.0,1,10,19561863
0.75,1.0,1.0,1,13,19561864
0.75,1.0,1.0,1,23,19561865
0.75,1.0,1.0,1,9,19561866
0.75,1.0,1.0,1,11,19561867
0.75,1.0,1.0,1,15,19561868
0.75,1.0,1.0,1,12,19561869
0.75,1.0,1.0,1,14,19561870
0.75,1.0,1.0,1,15,19561871
0.75,1.0,1.0,1,11,19561872
0.75,1.0,1.0,1,11,19561873
0.75,1.0,1.0,1,16,19561874
0.75,1.0,1.0,1,12,19561875
0.75,1.0,1.0,1,14,19561876
0.75,1.0,1.0,1,11,19561877
0.75,1.0,1.0,1,20,19561878
0.75,1.0,1.0,1,9,19561879
0.75,1.0,1.0,1,14,19561880
0.75,1.0,1.0,1,16,19561881
0.75,1.0,1.0,1,13,19561882
0.75,1.0,1.0,1,12,19561883
0.75,1.0,1.0,1,22,19561884
0.75,1.0,1.0,1,9,19561885
0.75,1.0,1.0,1,13,19561886
0.75,1.0,1.0,1,12,19561887
0.75,1.0,1.0,1,7,19561888
0.75,1.0,1.0,1,10,19561889
0.75,1.0,1.0,1,11,19561890
0.75,1.0,1.0,1,12,19561891
0.75,1.0,1.0,1,12,19561892
0.75,1.0,1.0,1,16,19561893
0.75,1.0,1.0,1,21,19561894
0.75,1.0,1.0,1,13,19561895
0.75,1.0,1.0,1,20,19561896
0.75,1.0,1.0,1,13,19561897
0.75,1.0,1.0,1,18,19561898
0.75,1.0,1.0,1,15,19561899
0.75,1.0,1.0,1,10,19561900
0.75,1.0,1.0,1,13,19561901
0.75,1.0,1.0,1,14,19561902
0.75,1.0,1.0,1,13,19561903
0.75,1.0,1.0,1,9,19561904
0.75,1.0,1.0,1,14,19561905
0.75,1.0,1.0,1,12,19561906
0.75,1.0,1.0,1,10,19561907
0.75,1.0,1.0,1,11,19561908
0.75,1.0,1.0,1,10,19561909
0.75,1.0,1.0,1,12,19561910
0.75,1.0,1.0,1,12,19561911
0.75,1.0,1.0,1,13,19561912
0.75,1.0,1.0,1,13,19561913
0.75,1.0,1.0,1,13,19561914
0.75,1.0,1.0,1,11,19561915
0.75,1.0,1.0,1,10,19561916
0.75,1.0,1.0,1,10,19561917
0.75,1.0,1.0,1,13,19561918
0.75,1.0,1.0,1,13,19561919
0.75,1.0,1.0,1,17,19561920
0.75,1.0,1.0,1,10,19561921
0.75,1.0,1.0,1,14,19561922
0.75,1.0,1.0,1,14,19561923
0.75,1.0,1.0,1,13,19561924
0.75,1.0,1.0,1,9,19561925
0.75,1.0,1.0,1,16,19561926
0.75,1.0,1.0,1,10,19561927
0.75,1.0,1.0,1,14,19561928
0.75,1.0,1.0,1,9,19561929
0.75,1.0,1.0,1,12,19561930
